biomolecule_id,UniqueID,standardized_name,LipidCategoty,LipidClass,MainClass,SubClass,NumFattyAcylCarbons,NumFattyAcylUnsaturations,AverageUnsaturations,UnsaturationLevel,omics_id,keep
39988,12.75_458.34759,Unknown_RTmz_12.75_458.34759,NA,NA,NA,NA,NA,NA,NA,NA,2,1
39989,12.751_342.26387,Unknown_RTmz_12.751_342.26387,NA,NA,NA,NA,NA,NA,NA,NA,2,1
39990,12.761_427.15984,Unknown_RTmz_12.761_427.15984,NA,NA,NA,NA,NA,NA,NA,NA,2,1
39991,12.761_550.29067,Unknown_RTmz_12.761_550.29067,NA,NA,NA,NA,NA,NA,NA,NA,2,1
39992,12.767_534.31667,Unknown_RTmz_12.767_534.31667,NA,NA,NA,NA,NA,NA,NA,NA,2,1
39993,12.77_512.33464,Unknown_RTmz_12.77_512.33464,NA,NA,NA,NA,NA,NA,NA,NA,2,1
39994,12.774_434.27483,Unknown_RTmz_12.774_434.27483,NA,NA,NA,NA,NA,NA,NA,NA,2,1
39995,12.789_399.23759,Unknown_RTmz_12.789_399.23759,NA,NA,NA,NA,NA,NA,NA,NA,2,1
39996,12.805_540.24392,Unknown_RTmz_12.805_540.24392,NA,NA,NA,NA,NA,NA,NA,NA,2,1
39997,12.806_513.24582,Unknown_RTmz_12.806_513.24582,NA,NA,NA,NA,NA,NA,NA,NA,2,1
39998,12.809_497.27184,Unknown_RTmz_12.809_497.27184,NA,NA,NA,NA,NA,NA,NA,NA,2,1
39999,12.811_492.31654,Unknown_RTmz_12.811_492.31654,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40000,12.824_586.35834,Unknown_RTmz_12.824_586.35834,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40001,12.825_457.27922,Unknown_RTmz_12.825_457.27922,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40002,12.839_339.1204,Unknown_RTmz_12.839_339.1204,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40003,12.857_357.27869,Unknown_RTmz_12.857_357.27869,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40004,12.861_317.19579,Unknown_RTmz_12.861_317.19579,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40005,12.87_299.18519,Unknown_RTmz_12.87_299.18519,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40006,12.875_646.37922,Unknown_RTmz_12.875_646.37922,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40007,12.883_387.17999,Unknown_RTmz_12.883_387.17999,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40008,12.886_399.21401,Unknown_RTmz_12.886_399.21401,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40009,12.888_343.24754,Unknown_RTmz_12.888_343.24754,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40010,12.888_257.17462,Unknown_RTmz_12.888_257.17462,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40011,12.896_239.16251,Unknown_RTmz_12.896_239.16251,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40012,12.897_263.08887,Unknown_RTmz_12.897_263.08887,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40013,12.915_247.13045,Unknown_RTmz_12.915_247.13045,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40014,12.925_311.12008,Unknown_RTmz_12.925_311.12008,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40015,12.933_498.34213,Unknown_RTmz_12.933_498.34213,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40016,12.933_386.28982,Unknown_RTmz_12.933_386.28982,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40017,12.936_303.21643,Unknown_RTmz_12.936_303.21643,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40018,12.947_325.19842,Unknown_RTmz_12.947_325.19842,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40019,12.981_366.26359,Unknown_RTmz_12.981_366.26359,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40020,13.001_469.21946,Unknown_RTmz_13.001_469.21946,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40021,13.001_431.26356,Unknown_RTmz_13.001_431.26356,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40022,13.004_472.30288,Unknown_RTmz_13.004_472.30288,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40023,13.007_467.3476,Unknown_RTmz_13.007_467.3476,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40024,13.009_494.28488,Unknown_RTmz_13.009_494.28488,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40025,13.009_488.27693,Unknown_RTmz_13.009_488.27693,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40026,13.014_814.41887,Unknown_RTmz_13.014_814.41887,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40027,13.014_569.32907,Unknown_RTmz_13.014_569.32907,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40028,13.016_549.24315,Unknown_RTmz_13.016_549.24315,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40029,13.017_506.33194,Unknown_RTmz_13.017_506.33194,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40030,13.018_527.26123,Unknown_RTmz_13.018_527.26123,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40031,13.026_471.29465,Unknown_RTmz_13.026_471.29465,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40032,13.031_410.32617,Unknown_RTmz_13.031_410.32617,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40033,13.034_357.28256,Unknown_RTmz_13.034_357.28256,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40034,13.034_308.1255,Unknown_RTmz_13.034_308.1255,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40035,13.034_324.09942,Unknown_RTmz_13.034_324.09942,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40036,13.037_392.27922,Unknown_RTmz_13.037_392.27922,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40037,13.038_356.27931,Unknown_RTmz_13.038_356.27931,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40038,13.053_493.27678,Unknown_RTmz_13.053_493.27678,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40039,13.061_509.25072,Unknown_RTmz_13.061_509.25072,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40040,13.084_546.36312,Unknown_RTmz_13.084_546.36312,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40041,13.088_431.27635,Unknown_RTmz_13.088_431.27635,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40042,13.09_523.28732,Unknown_RTmz_13.09_523.28732,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40043,13.091_426.321,Unknown_RTmz_13.091_426.321,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40044,13.096_581.32908,Unknown_RTmz_13.096_581.32908,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40045,13.098_355.26292,Unknown_RTmz_13.098_355.26292,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40046,13.102_373.27345,Unknown_RTmz_13.102_373.27345,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40047,13.117_349.14091,Unknown_RTmz_13.117_349.14091,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40048,13.123_558.31689,Unknown_RTmz_13.123_558.31689,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40049,13.143_524.24865,Unknown_RTmz_13.143_524.24865,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40050,13.15_697.37621,Unknown_RTmz_13.15_697.37621,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40051,13.153_352.98392,Unknown_RTmz_13.153_352.98392,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40052,13.153_271.18917,Unknown_RTmz_13.153_271.18917,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40053,13.155_574.31112,Unknown_RTmz_13.155_574.31112,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40054,13.156_167.08544,Unknown_RTmz_13.156_167.08544,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40055,13.16_554.34478,Unknown_RTmz_13.16_554.34478,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40056,13.16_366.96079,Unknown_RTmz_13.16_366.96079,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40057,13.167_368.27926,Unknown_RTmz_13.167_368.27926,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40058,13.181_485.15686,Unknown_RTmz_13.181_485.15686,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40059,13.19_409.25816,Unknown_RTmz_13.19_409.25816,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40060,13.192_541.27677,Unknown_RTmz_13.192_541.27677,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40061,13.192_279.02996,Unknown_RTmz_13.192_279.02996,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40062,13.194_599.31854,Unknown_RTmz_13.194_599.31854,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40063,13.195_578.38919,Unknown_RTmz_13.195_578.38919,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40064,13.196_583.34453,Unknown_RTmz_13.196_583.34453,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40065,13.199_547.28483,Unknown_RTmz_13.199_547.28483,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40066,13.201_527.19884,Unknown_RTmz_13.201_527.19884,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40067,13.203_489.24311,Unknown_RTmz_13.203_489.24311,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40068,13.203_462.3058,Unknown_RTmz_13.203_462.3058,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40069,13.203_445.27903,Unknown_RTmz_13.203_445.27903,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40070,13.204_257.17458,Unknown_RTmz_13.204_257.17458,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40071,13.204_467.26103,Unknown_RTmz_13.204_467.26103,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40072,13.208_485.31014,Unknown_RTmz_13.208_485.31014,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40073,13.218_299.2215,Unknown_RTmz_13.218_299.2215,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40074,13.238_505.27686,Unknown_RTmz_13.238_505.27686,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40075,13.241_581.30787,Unknown_RTmz_13.241_581.30787,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40076,13.244_529.20648,Unknown_RTmz_13.244_529.20648,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40077,13.254_450.32107,Unknown_RTmz_13.254_450.32107,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40078,13.255_472.30296,Unknown_RTmz_13.255_472.30296,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40079,13.256_814.4189,Unknown_RTmz_13.256_814.4189,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40080,13.257_510.25885,Unknown_RTmz_13.257_510.25885,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40081,13.257_494.28487,Unknown_RTmz_13.257_494.28487,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40082,13.258_302.21459,Unknown_RTmz_13.258_302.21459,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40083,13.26_353.07839,Unknown_RTmz_13.26_353.07839,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40084,13.272_711.39193,Unknown_RTmz_13.272_711.39193,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40085,13.273_431.30013,Unknown_RTmz_13.273_431.30013,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40086,13.286_357.27871,Unknown_RTmz_13.286_357.27871,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40087,13.287_540.3657,Unknown_RTmz_13.287_540.3657,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40088,13.299_623.34239,Unknown_RTmz_13.299_623.34239,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40089,13.308_241.17971,Unknown_RTmz_13.308_241.17971,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40090,13.321_633.1391,Unknown_RTmz_13.321_633.1391,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40091,13.327_386.23272,Unknown_RTmz_13.327_386.23272,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40092,13.33_368.27955,Unknown_RTmz_13.33_368.27955,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40093,13.342_129.06583,Unknown_RTmz_13.342_129.06583,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40094,13.349_503.27544,Unknown_RTmz_13.349_503.27544,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40095,13.354_534.3063,Unknown_RTmz_13.354_534.3063,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40096,13.355_543.27021,Unknown_RTmz_13.355_543.27021,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40097,13.355_528.27057,Unknown_RTmz_13.355_528.27057,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40098,13.356_540.36614,Unknown_RTmz_13.356_540.36614,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40099,13.356_147.06528,Unknown_RTmz_13.356_147.06528,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40100,13.356_867.37144,Unknown_RTmz_13.356_867.37144,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40101,13.357_475.28037,Unknown_RTmz_13.357_475.28037,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40102,13.358_869.37981,Unknown_RTmz_13.358_869.37981,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40103,13.358_373.18713,Unknown_RTmz_13.358_373.18713,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40104,13.358_779.30984,Unknown_RTmz_13.358_779.30984,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40105,13.361_505.18094,Unknown_RTmz_13.361_505.18094,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40106,13.361_388.30572,Unknown_RTmz_13.361_388.30572,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40107,13.371_534.36372,Unknown_RTmz_13.371_534.36372,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40108,13.371_555.29296,Unknown_RTmz_13.371_555.29296,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40109,13.371_592.40554,Unknown_RTmz_13.371_592.40554,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40110,13.372_539.31907,Unknown_RTmz_13.372_539.31907,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40111,13.373_660.39544,Unknown_RTmz_13.373_660.39544,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40112,13.373_597.36089,Unknown_RTmz_13.373_597.36089,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40113,13.391_394.29507,Unknown_RTmz_13.391_394.29507,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40114,13.401_725.40785,Unknown_RTmz_13.401_725.40785,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40115,13.402_720.45258,Unknown_RTmz_13.402_720.45258,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40116,13.424_574.31109,Unknown_RTmz_13.424_574.31109,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40117,13.428_560.3343,Unknown_RTmz_13.428_560.3343,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40118,13.436_377.19563,Unknown_RTmz_13.436_377.19563,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40119,13.449_511.325,Unknown_RTmz_13.449_511.325,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40120,13.452_317.17218,Unknown_RTmz_13.452_317.17218,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40121,13.454_339.15403,Unknown_RTmz_13.454_339.15403,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40122,13.463_394.2949,Unknown_RTmz_13.463_394.2949,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40123,13.465_415.23193,Unknown_RTmz_13.465_415.23193,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40124,13.484_259.13036,Unknown_RTmz_13.484_259.13036,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40125,13.49_515.24004,Unknown_RTmz_13.49_515.24004,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40126,13.492_482.34727,Unknown_RTmz_13.492_482.34727,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40127,13.497_510.31864,Unknown_RTmz_13.497_510.31864,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40128,13.499_315.21637,Unknown_RTmz_13.499_315.21637,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40129,13.506_702.44156,Unknown_RTmz_13.506_702.44156,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40130,13.507_312.15921,Unknown_RTmz_13.507_312.15921,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40131,13.532_734.46779,Unknown_RTmz_13.532_734.46779,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40132,13.54_627.34967,Unknown_RTmz_13.54_627.34967,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40133,13.54_606.42034,Unknown_RTmz_13.54_606.42034,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40134,13.541_611.37551,Unknown_RTmz_13.541_611.37551,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40135,13.551_343.24765,Unknown_RTmz_13.551_343.24765,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40136,13.552_548.37867,Unknown_RTmz_13.552_548.37867,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40137,13.553_575.31608,Unknown_RTmz_13.553_575.31608,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40138,13.554_569.30802,Unknown_RTmz_13.554_569.30802,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40139,13.554_553.33399,Unknown_RTmz_13.554_553.33399,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40140,13.557_446.27438,Unknown_RTmz_13.557_446.27438,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40141,13.566_463.28738,Unknown_RTmz_13.566_463.28738,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40142,13.588_259.13034,Unknown_RTmz_13.588_259.13034,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40143,13.59_275.10426,Unknown_RTmz_13.59_275.10426,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40144,13.609_273.10963,Unknown_RTmz_13.609_273.10963,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40145,13.612_716.45707,Unknown_RTmz_13.612_716.45707,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40146,13.615_396.31043,Unknown_RTmz_13.615_396.31043,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40147,13.618_473.31047,Unknown_RTmz_13.618_473.31047,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40148,13.619_495.2924,Unknown_RTmz_13.619_495.2924,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40149,13.623_363.15657,Unknown_RTmz_13.623_363.15657,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40150,13.637_539.35492,Unknown_RTmz_13.637_539.35492,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40151,13.64_251.12765,Unknown_RTmz_13.64_251.12765,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40152,13.642_145.04954,Unknown_RTmz_13.642_145.04954,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40153,13.645_291.12013,Unknown_RTmz_13.645_291.12013,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40154,13.646_313.102,Unknown_RTmz_13.646_313.102,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40155,13.652_569.17539,Unknown_RTmz_13.652_569.17539,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40156,13.652_526.26415,Unknown_RTmz_13.652_526.26415,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40157,13.652_547.19356,Unknown_RTmz_13.652_547.19356,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40158,13.652_553.20157,Unknown_RTmz_13.652_553.20157,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40159,13.664_769.41244,Unknown_RTmz_13.664_769.41244,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40160,13.665_753.43838,Unknown_RTmz_13.665_753.43838,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40161,13.665_748.48299,Unknown_RTmz_13.665_748.48299,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40162,13.666_532.28999,Unknown_RTmz_13.666_532.28999,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40163,13.666_560.33417,Unknown_RTmz_13.666_560.33417,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40164,13.667_337.23459,Unknown_RTmz_13.667_337.23459,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40165,13.673_471.27128,Unknown_RTmz_13.673_471.27128,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40166,13.674_351.21381,Unknown_RTmz_13.674_351.21381,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40167,13.681_695.39682,Unknown_RTmz_13.681_695.39682,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40168,13.681_711.37083,Unknown_RTmz_13.681_711.37083,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40169,13.683_536.33419,Unknown_RTmz_13.683_536.33419,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40170,13.687_357.22688,Unknown_RTmz_13.687_357.22688,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40171,13.69_495.23504,Unknown_RTmz_13.69_495.23504,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40172,13.691_474.30564,Unknown_RTmz_13.691_474.30564,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40173,13.691_521.23767,Unknown_RTmz_13.691_521.23767,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40174,13.692_479.26111,Unknown_RTmz_13.692_479.26111,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40175,13.693_620.4361,Unknown_RTmz_13.693_620.4361,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40176,13.694_543.2196,Unknown_RTmz_13.694_543.2196,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40177,13.695_345.20568,Unknown_RTmz_13.695_345.20568,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40178,13.695_625.39145,Unknown_RTmz_13.695_625.39145,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40179,13.711_429.04649,Unknown_RTmz_13.711_429.04649,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40180,13.712_413.07264,Unknown_RTmz_13.712_413.07264,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40181,13.716_416.31554,Unknown_RTmz_13.716_416.31554,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40182,13.722_511.32516,Unknown_RTmz_13.722_511.32516,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40183,13.738_487.32664,Unknown_RTmz_13.738_487.32664,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40184,13.738_445.2945,Unknown_RTmz_13.738_445.2945,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40185,13.738_415.28147,Unknown_RTmz_13.738_415.28147,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40186,13.738_357.27847,Unknown_RTmz_13.738_357.27847,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40187,13.745_562.39435,Unknown_RTmz_13.745_562.39435,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40188,13.745_583.3237,Unknown_RTmz_13.745_583.3237,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40189,13.747_189.08609,Unknown_RTmz_13.747_189.08609,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40190,13.768_351.19302,Unknown_RTmz_13.768_351.19302,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40191,13.768_407.13799,Unknown_RTmz_13.768_407.13799,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40192,13.77_335.21944,Unknown_RTmz_13.77_335.21944,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40193,13.774_397.31083,Unknown_RTmz_13.774_397.31083,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40194,13.811_415.32031,Unknown_RTmz_13.811_415.32031,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40195,13.814_331.18766,Unknown_RTmz_13.814_331.18766,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40196,13.815_347.16163,Unknown_RTmz_13.815_347.16163,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40197,13.817_230.11744,Unknown_RTmz_13.817_230.11744,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40198,13.818_767.45408,Unknown_RTmz_13.818_767.45408,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40199,13.819_762.49872,Unknown_RTmz_13.819_762.49872,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40200,13.821_397.30976,Unknown_RTmz_13.821_397.30976,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40201,13.83_455.31273,Unknown_RTmz_13.83_455.31273,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40202,13.832_415.32028,Unknown_RTmz_13.832_415.32028,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40203,13.844_474.30557,Unknown_RTmz_13.844_474.30557,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40204,13.846_495.23505,Unknown_RTmz_13.846_495.23505,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40205,13.847_479.2611,Unknown_RTmz_13.847_479.2611,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40206,13.847_457.27895,Unknown_RTmz_13.847_457.27895,NA,NA,NA,NA,NA,NA,NA,NA,2,1
40207,13.849_560.33422,Unknown_RTmz_13.849_560.33422,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
40208,13.861_639.4069,Unknown_RTmz_13.861_639.4069,NA,NA,NA,NA,NA,NA,NA,NA,2,1
