biomolecule_id,UniqueID,standardized_name,RT,mz,Adduct,LipidCategory,LipidClass,MainClass,SubClass,NumFattyAcylCarbons,NumFattyAcylUnsaturations,AverageUnsaturations,UnsaturationLevel,omics_id,keep
40188,13.745_583.3237,Unknown_RTmz_13.745_583.3237,13.745,583.3237,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40189,13.747_189.08609,Unknown_RTmz_13.747_189.08609,13.747,189.08609,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40190,13.768_351.19302,Unknown_RTmz_13.768_351.19302,13.768,351.19302,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40191,13.768_407.13799,Unknown_RTmz_13.768_407.13799,13.768,407.13799,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
40192,13.77_335.21944,Unknown_RTmz_13.77_335.21944,13.77,335.21944,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40193,13.774_397.31083,Unknown_RTmz_13.774_397.31083,13.774,397.31083,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
40194,13.811_415.32031,Unknown_RTmz_13.811_415.32031,13.811,415.32031,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
40195,13.814_331.18766,Unknown_RTmz_13.814_331.18766,13.814,331.18766,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40196,13.815_347.16163,Unknown_RTmz_13.815_347.16163,13.815,347.16163,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40197,13.817_230.11744,Unknown_RTmz_13.817_230.11744,13.817,230.11744,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40198,13.818_767.45408,Unknown_RTmz_13.818_767.45408,13.818,767.45408,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40199,13.819_762.49872,Unknown_RTmz_13.819_762.49872,13.819,762.49872,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40200,13.821_397.30976,Unknown_RTmz_13.821_397.30976,13.821,397.30976,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40201,13.83_455.31273,Unknown_RTmz_13.83_455.31273,13.83,455.31273,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
40202,13.832_415.32028,Unknown_RTmz_13.832_415.32028,13.832,415.32028,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40203,13.844_474.30557,Unknown_RTmz_13.844_474.30557,13.844,474.30557,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40204,13.846_495.23505,Unknown_RTmz_13.846_495.23505,13.846,495.23505,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40205,13.847_479.2611,Unknown_RTmz_13.847_479.2611,13.847,479.2611,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40206,13.847_457.27895,Unknown_RTmz_13.847_457.27895,13.847,457.27895,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40207,13.849_560.33422,Unknown_RTmz_13.849_560.33422,13.849,560.33422,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
40208,13.861_639.4069,Unknown_RTmz_13.861_639.4069,13.861,639.4069,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40209,13.861_634.45166,Unknown_RTmz_13.861_634.45166,13.861,634.45166,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40210,13.861_655.38106,Unknown_RTmz_13.861_655.38106,13.861,655.38106,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40211,13.882_463.28153,Unknown_RTmz_13.882_463.28153,13.882,463.28153,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40212,13.889_355.04592,Unknown_RTmz_13.889_355.04592,13.889,355.04592,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
40213,13.889_453.29716,Unknown_RTmz_13.889_453.29716,13.889,453.29716,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40214,13.899_415.28182,Unknown_RTmz_13.899_415.28182,13.899,415.28182,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40215,13.905_534.31895,Unknown_RTmz_13.905_534.31895,13.905,534.31895,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40216,13.914_339.26821,Unknown_RTmz_13.914_339.26821,13.914,339.26821,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
40217,13.917_299.16184,Unknown_RTmz_13.917_299.16184,13.917,299.16184,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40218,13.92_371.24286,Unknown_RTmz_13.92_371.24286,13.92,371.24286,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40219,13.937_834.55768,Unknown_RTmz_13.937_834.55768,13.937,834.55768,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40220,13.943_576.41074,Unknown_RTmz_13.943_576.41074,13.943,576.41074,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40221,13.944_581.36605,Unknown_RTmz_13.944_581.36605,13.944,581.36605,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40222,13.955_797.4445,Unknown_RTmz_13.955_797.4445,13.955,797.4445,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40223,13.957_776.51492,Unknown_RTmz_13.957_776.51492,13.957,776.51492,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40224,13.963_363.15673,Unknown_RTmz_13.963_363.15673,13.963,363.15673,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40225,13.966_311.1263,Unknown_RTmz_13.966_311.1263,13.966,311.1263,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40226,13.969_416.26402,Unknown_RTmz_13.969_416.26402,13.969,416.26402,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
40227,13.97_327.10017,Unknown_RTmz_13.97_327.10017,13.97,327.10017,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40228,13.972_317.17212,Unknown_RTmz_13.972_317.17212,13.972,317.17212,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40229,13.976_619.30949,Unknown_RTmz_13.976_619.30949,13.976,619.30949,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40230,13.978_663.27334,Unknown_RTmz_13.978_663.27334,13.978,663.27334,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40231,13.978_641.29143,Unknown_RTmz_13.978_641.29143,13.978,641.29143,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40232,13.98_331.13036,Unknown_RTmz_13.98_331.13036,13.98,331.13036,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40233,13.98_417.33595,Unknown_RTmz_13.98_417.33595,13.98,417.33595,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40234,13.981_337.12327,Unknown_RTmz_13.981_337.12327,13.981,337.12327,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
40235,13.983_344.13457,Unknown_RTmz_13.983_344.13457,13.983,344.13457,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
40236,13.99_359.10522,Unknown_RTmz_13.99_359.10522,13.99,359.10522,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40237,13.993_563.13554,Unknown_RTmz_13.993_563.13554,13.993,563.13554,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
40238,13.994_343.13129,Unknown_RTmz_13.994_343.13129,13.994,343.13129,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40239,13.998_321.14937,Unknown_RTmz_13.998_321.14937,13.998,321.14937,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40240,13.999_723.42815,Unknown_RTmz_13.999_723.42815,13.999,723.42815,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40241,13.999_479.2611,Unknown_RTmz_13.999_479.2611,13.999,479.2611,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40242,13.999_495.23506,Unknown_RTmz_13.999_495.23506,13.999,495.23506,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40243,13.999_457.27891,Unknown_RTmz_13.999_457.27891,13.999,457.27891,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40244,14.023_568.32395,Unknown_RTmz_14.023_568.32395,14.023,568.32395,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
40245,14.027_463.23229,Unknown_RTmz_14.027_463.23229,14.027,463.23229,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40246,14.036_509.25066,Unknown_RTmz_14.036_509.25066,14.036,509.25066,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40247,14.036_493.27674,Unknown_RTmz_14.036_493.27674,14.036,493.27674,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40248,14.037_488.32124,Unknown_RTmz_14.037_488.32124,14.037,488.32124,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40249,14.049_653.42283,Unknown_RTmz_14.049_653.42283,14.049,653.42283,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40250,14.076_323.16179,Unknown_RTmz_14.076_323.16179,14.076,323.16179,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40251,14.081_421.19826,Unknown_RTmz_14.081_421.19826,14.081,421.19826,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40252,14.103_355.22445,Unknown_RTmz_14.103_355.22445,14.103,355.22445,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40253,14.11_790.53061,Unknown_RTmz_14.11_790.53061,14.11,790.53061,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40254,14.11_315.13564,Unknown_RTmz_14.11_315.13564,14.11,315.13564,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40255,14.12_505.21113,Unknown_RTmz_14.12_505.21113,14.12,505.21113,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
40256,14.126_509.25069,Unknown_RTmz_14.126_509.25069,14.126,509.25069,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40257,14.129_488.32119,Unknown_RTmz_14.129_488.32119,14.129,488.32119,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40258,14.138_568.3239,Unknown_RTmz_14.138_568.3239,14.138,568.3239,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
40259,14.182_492.308,Unknown_RTmz_14.182_492.308,14.182,492.308,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40260,14.182_319.12792,Unknown_RTmz_14.182_319.12792,14.182,319.12792,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
40261,14.186_297.1461,Unknown_RTmz_14.186_297.1461,14.186,297.1461,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40262,14.193_229.11973,Unknown_RTmz_14.193_229.11973,14.193,229.11973,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
40263,14.194_287.16154,Unknown_RTmz_14.194_287.16154,14.194,287.16154,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
40264,14.194_385.25811,Unknown_RTmz_14.194_385.25811,14.194,385.25811,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40265,14.196_309.18246,Unknown_RTmz_14.196_309.18246,14.196,309.18246,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40266,14.199_283.22656,Unknown_RTmz_14.199_283.22656,14.199,283.22656,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40267,14.218_301.14087,Unknown_RTmz_14.218_301.14087,14.218,301.14087,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
40268,14.219_448.34177,Unknown_RTmz_14.219_448.34177,14.219,448.34177,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40269,14.222_351.19299,Unknown_RTmz_14.222_351.19299,14.222,351.19299,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40270,14.223_339.25037,Unknown_RTmz_14.223_339.25037,14.223,339.25037,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40271,14.247_490.29014,Unknown_RTmz_14.247_490.29014,14.247,490.29014,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40272,14.25_429.31821,Unknown_RTmz_14.25_429.31821,14.25,429.31821,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40273,14.253_809.5013,Unknown_RTmz_14.253_809.5013,14.253,809.5013,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40274,14.254_804.54584,Unknown_RTmz_14.254_804.54584,14.254,804.54584,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40275,14.256_467.20454,Unknown_RTmz_14.256_467.20454,14.256,467.20454,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
40276,14.256_502.33681,Unknown_RTmz_14.256_502.33681,14.256,502.33681,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40277,14.256_523.26637,Unknown_RTmz_14.256_523.26637,14.256,523.26637,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40278,14.257_507.29239,Unknown_RTmz_14.257_507.29239,14.257,507.29239,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40279,14.259_455.33644,Unknown_RTmz_14.259_455.33644,14.259,455.33644,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40280,14.259_437.32584,Unknown_RTmz_14.259_437.32584,14.259,437.32584,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40281,14.259_477.31833,Unknown_RTmz_14.259_477.31833,14.259,477.31833,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
40282,14.261_235.16903,Unknown_RTmz_14.261_235.16903,14.261,235.16903,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40283,14.261_257.15106,Unknown_RTmz_14.261_257.15106,14.261,257.15106,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40284,14.264_564.30558,Unknown_RTmz_14.264_564.30558,14.264,564.30558,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40285,14.266_491.31284,Unknown_RTmz_14.266_491.31284,14.266,491.31284,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
40286,14.268_401.2659,Unknown_RTmz_14.268_401.2659,14.268,401.2659,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
40287,14.27_423.3311,Unknown_RTmz_14.27_423.3311,14.27,423.3311,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
40288,14.277_643.2848,Unknown_RTmz_14.277_643.2848,14.277,643.2848,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40289,14.28_353.15105,Unknown_RTmz_14.28_353.15105,14.28,353.15105,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40290,14.282_707.27836,Unknown_RTmz_14.282_707.27836,14.282,707.27836,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40291,14.291_691.30435,Unknown_RTmz_14.291_691.30435,14.291,691.30435,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40292,14.292_465.24908,Unknown_RTmz_14.292_465.24908,14.292,465.24908,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
40293,14.292_647.34072,Unknown_RTmz_14.292_647.34072,14.292,647.34072,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40294,14.292_373.12084,Unknown_RTmz_14.292_373.12084,14.292,373.12084,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40295,14.295_357.14691,Unknown_RTmz_14.295_357.14691,14.295,357.14691,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40296,14.295_351.13891,Unknown_RTmz_14.295_351.13891,14.295,351.13891,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40297,14.303_335.16497,Unknown_RTmz_14.303_335.16497,14.303,335.16497,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40298,14.306_669.32276,Unknown_RTmz_14.306_669.32276,14.306,669.32276,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40299,14.385_522.25929,Unknown_RTmz_14.385_522.25929,14.385,522.25929,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
40300,14.397_564.3062,Unknown_RTmz_14.397_564.3062,14.397,564.3062,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40301,14.404_437.32639,Unknown_RTmz_14.404_437.32639,14.404,437.32639,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
40302,14.404_361.27384,Unknown_RTmz_14.404_361.27384,14.404,361.27384,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40303,14.417_643.28562,Unknown_RTmz_14.417_643.28562,14.417,643.28562,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40304,14.417_603.29313,Unknown_RTmz_14.417_603.29313,14.417,603.29313,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40305,14.42_621.30368,Unknown_RTmz_14.42_621.30368,14.42,621.30368,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40306,14.424_802.46689,Unknown_RTmz_14.424_802.46689,14.424,802.46689,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
40307,14.427_490.29057,Unknown_RTmz_14.427_490.29057,14.427,490.29057,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40308,14.443_619.28554,Unknown_RTmz_14.443_619.28554,14.443,619.28554,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40309,14.443_597.30375,Unknown_RTmz_14.443_597.30375,14.443,597.30375,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40310,14.445_516.30629,Unknown_RTmz_14.445_516.30629,14.445,516.30629,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40311,14.446_579.29306,Unknown_RTmz_14.446_579.29306,14.446,579.29306,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40312,14.47_522.2593,Unknown_RTmz_14.47_522.2593,14.47,522.2593,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
40313,14.472_556.28018,Unknown_RTmz_14.472_556.28018,14.472,556.28018,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
40314,14.477_399.27425,Unknown_RTmz_14.477_399.27425,14.477,399.27425,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40315,14.508_162.11251,Unknown_RTmz_14.508_162.11251,14.508,162.11251,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
40316,14.517_537.2827,Unknown_RTmz_14.517_537.2827,14.517,537.2827,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40317,14.519_492.3087,Unknown_RTmz_14.519_492.3087,14.519,492.3087,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
40318,14.52_259.13056,Unknown_RTmz_14.52_259.13056,14.52,259.13056,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40319,14.521_516.3532,Unknown_RTmz_14.521_516.3532,14.521,516.3532,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40320,14.524_473.25108,Unknown_RTmz_14.524_473.25108,14.524,473.25108,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40321,14.526_257.22644,Unknown_RTmz_14.526_257.22644,14.526,257.22644,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40322,14.577_345.20599,Unknown_RTmz_14.577_345.20599,14.577,345.20599,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
40323,14.587_534.31749,Unknown_RTmz_14.587_534.31749,14.587,534.31749,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40324,14.588_372.16582,Unknown_RTmz_14.588_372.16582,14.588,372.16582,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
40325,14.593_675.37181,Unknown_RTmz_14.593_675.37181,14.593,675.37181,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40326,14.593_719.33568,Unknown_RTmz_14.593_719.33568,14.593,719.33568,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40327,14.593_697.35379,Unknown_RTmz_14.593_697.35379,14.593,697.35379,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40328,14.597_387.13642,Unknown_RTmz_14.597_387.13642,14.597,387.13642,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40329,14.598_842.49655,Unknown_RTmz_14.598_842.49655,14.598,842.49655,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40330,14.599_343.20314,Unknown_RTmz_14.599_343.20314,14.599,343.20314,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
40331,14.599_532.27958,Unknown_RTmz_14.599_532.27958,14.599,532.27958,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40332,14.599_516.30559,Unknown_RTmz_14.599_516.30559,14.599,516.30559,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40333,14.6_327.22918,Unknown_RTmz_14.6_327.22918,14.6,327.22918,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40334,14.602_371.16249,Unknown_RTmz_14.602_371.16249,14.602,371.16249,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40335,14.604_864.4783,Unknown_RTmz_14.604_864.4783,14.604,864.4783,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
40336,14.606_349.18052,Unknown_RTmz_14.606_349.18052,14.606,349.18052,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40337,14.613_606.29502,Unknown_RTmz_14.613_606.29502,14.613,606.29502,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
40338,14.63_534.31613,Unknown_RTmz_14.63_534.31613,14.63,534.31613,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
40339,14.633_337.23445,Unknown_RTmz_14.633_337.23445,14.633,337.23445,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
40340,14.64_504.30556,Unknown_RTmz_14.64_504.30556,14.64,504.30556,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40341,14.645_339.15733,Unknown_RTmz_14.645_339.15733,14.645,339.15733,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40342,14.668_582.29523,Unknown_RTmz_14.668_582.29523,14.668,582.29523,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40343,14.686_868.51299,Unknown_RTmz_14.686_868.51299,14.686,868.51299,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40344,14.687_884.43762,Unknown_RTmz_14.687_884.43762,14.687,884.43762,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
40345,14.688_558.29542,Unknown_RTmz_14.688_558.29542,14.688,558.29542,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40346,14.688_610.30886,Unknown_RTmz_14.688_610.30886,14.688,610.30886,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40347,14.698_605.30807,Unknown_RTmz_14.698_605.30807,14.698,605.30807,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40348,14.713_327.22916,Unknown_RTmz_14.713_327.22916,14.713,327.22916,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40349,14.736_564.24816,Unknown_RTmz_14.736_564.24816,14.736,564.24816,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40350,14.737_409.2556,Unknown_RTmz_14.737_409.2556,14.737,409.2556,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40351,14.739_734.42323,Unknown_RTmz_14.739_734.42323,14.739,734.42323,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40352,14.744_606.29501,Unknown_RTmz_14.744_606.29501,14.744,606.29501,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40353,14.748_473.36214,Unknown_RTmz_14.748_473.36214,14.748,473.36214,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40354,14.749_285.18234,Unknown_RTmz_14.749_285.18234,14.749,285.18234,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40355,14.75_594.31586,Unknown_RTmz_14.75_594.31586,14.75,594.31586,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40356,14.774_454.32887,Unknown_RTmz_14.774_454.32887,14.774,454.32887,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
40357,14.775_430.3161,Unknown_RTmz_14.775_430.3161,14.775,430.3161,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40358,14.778_640.34541,Unknown_RTmz_14.778_640.34541,14.778,640.34541,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40359,14.782_349.18061,Unknown_RTmz_14.782_349.18061,14.782,349.18061,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40360,14.798_582.29544,Unknown_RTmz_14.798_582.29544,14.798,582.29544,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40361,14.8_634.30897,Unknown_RTmz_14.8_634.30897,14.8,634.30897,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40362,14.801_908.43793,Unknown_RTmz_14.801_908.43793,14.801,908.43793,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
40363,14.805_1085.65346,Unknown_RTmz_14.805_1085.65346,14.805,1085.65346,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40364,14.808_740.4107,Unknown_RTmz_14.808_740.4107,14.808,740.4107,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40365,14.809_756.38421,Unknown_RTmz_14.809_756.38421,14.809,756.38421,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
40366,14.811_1045.62498,Unknown_RTmz_14.811_1045.62498,14.811,1045.62498,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
40367,14.814_554.28733,Unknown_RTmz_14.814_554.28733,14.814,554.28733,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
40368,14.815_516.24868,Unknown_RTmz_14.815_516.24868,14.815,516.24868,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
